id;station;year;month;day;hour;minutes_p;p_arr_sec;p_polarity;p_onset;minutes_s;s_arr_sec;s_polarity;s_onset;ts_tp;minutes_origin;seconds_origin;p_travel;s_travel;vp_vs
2752;ML14;2023;01;20;19;13;51.14937592;-;E;13;51.67387772;?;E;0.524502;13;50.429626;0.71975;1.244252;1.728862905
2752;ML06;2023;01;20;19;13;51.16604233;-;E;13;51.70517349;?;E;0.539131;13;50.429626;0.736416;1.275547;1.728862905
2752;ML11;2023;01;20;19;13;51.19316864;-;E;13;51.7469101;?;E;0.553741;13;50.429626;0.763543;1.317284;1.728862905
2752;ML09;2023;01;20;19;13;51.31644821;-;E;13;51.96331024;?;E;0.646862;13;50.429626;0.886822;1.533684;1.728862905
2753;ML06;2023;01;20;19;14;0.12530811;-;I;14;0.66566873;?;E;0.540361;13;59.357442;0.767866;1.308227;1.709143258
2753;ML11;2023;01;20;19;14;0.19370191;-;E;14;0.78438061;?;E;0.590679;13;59.357442;0.83626;1.426939;1.709143258
2753;ML14;2023;01;20;19;14;0.20020068;+;E;14;0.80486035;?;E;0.604659;13;59.357442;0.842759;1.447418;1.709143258
2753;ML09;2023;01;20;19;14;0.30245191;-;E;14;0.96480542;?;E;0.662353;13;59.357442;0.94501;1.607363;1.709143258
2753;ML13;2023;01;20;19;14;0.42199391;+;E;14;1.19169676;?;E;0.769703;13;59.357442;1.064552;1.834255;1.709143258
2753;ML08;2023;01;20;19;14;0.57492161;-;E;14;1.4307934;?;E;0.855871;13;59.357442;1.21748;2.073351;1.709143258
2754;ML06;2023;01;20;19;14;14.51480961;-;E;14;15.06065273;?;E;0.545843;14;13.831065;0.683745;1.229588;1.698645645
2754;ML11;2023;01;20;19;14;14.68211174;-;E;14;15.19486427;?;E;0.512752;14;13.831065;0.851047;1.363799;1.698645645
2754;ML09;2023;01;20;19;14;14.78885746;-;E;14;15.44137192;?;E;0.652515;14;13.831065;0.957792;1.610307;1.698645645
2754;ML08;2023;01;20;19;14;15.11668301;+;E;14;16.04519844;?;E;0.928515;14;13.831065;1.285618;2.214133;1.698645645
2755;ML06;2023;01;20;19;14;48.06432343;+;E;14;48.61930466;?;E;0.554982;14;47.254484;0.809839;1.364821;1.668623161
2755;ML11;2023;01;20;19;14;48.13103104;+;E;14;48.70556259;?;E;0.574532;14;47.254484;0.876547;1.451079;1.668623161
2755;ML14;2023;01;20;19;14;48.13981247;+;I;14;48.70868301;?;E;0.568871;14;47.254484;0.885328;1.454199;1.668623161
2755;ML09;2023;01;20;19;14;48.1869545;-;E;14;48.83220673;?;E;0.645253;14;47.254484;0.93247;1.577723;1.668623161
2755;ML13;2023;01;20;19;14;48.30474854;-;E;14;49.00632095;?;E;0.701572;14;47.254484;1.050265;1.751837;1.668623161
2756;ML06;2023;01;20;19;14;51.80400848;+;E;14;52.34823227;?;E;0.544224;14;51.056996;0.747012;1.291236;1.734111776
2756;ML14;2023;01;20;19;14;51.82984924;-;E;14;52.3920784;?;E;0.562229;14;51.056996;0.772853;1.335082;1.734111776
2756;ML11;2023;01;20;19;14;51.89268112;-;E;14;52.51439285;?;E;0.621712;14;51.056996;0.835685;1.457397;1.734111776
2756;ML09;2023;01;20;19;14;51.94537354;+;I;14;52.59978485;?;E;0.654411;14;51.056996;0.888378;1.542789;1.734111776
2756;ML13;2023;01;20;19;14;52.08387375;+;E;14;52.84445953;?;E;0.760586;14;51.056996;1.026878;1.787464;1.734111776
2756;ML08;2023;01;20;19;14;52.15799332;-;E;14;52.95833588;?;E;0.800343;14;51.056996;1.100997;1.90134;1.734111776
2757;ML14;2023;01;20;19;15;4.826406;-;E;15;5.34532356;?;E;0.518918;15;4.110355;0.716051;1.234969;1.728916599
2757;ML06;2023;01;20;19;15;4.85354137;+;E;15;5.39975071;?;E;0.54621;15;4.110355;0.743186;1.289396;1.728916599
2757;ML11;2023;01;20;19;15;4.88177299;+;E;15;5.44453716;?;E;0.562764;15;4.110355;0.771418;1.334182;1.728916599
2757;ML09;2023;01;20;19;15;4.93089962;+;E;15;5.52663374;?;E;0.595734;15;4.110355;0.820545;1.416279;1.728916599
2757;ML13;2023;01;20;19;15;5.05338144;+;E;15;5.74121141;?;E;0.68783;15;4.110355;0.943026;1.630856;1.728916599
2758;ML06;2023;01;20;19;15;38.41830826;+;I;15;38.94060898;?;E;0.522301;15;37.746259;0.672049;1.19435;1.741153413
2758;ML14;2023;01;20;19;15;38.47914886;+;I;15;39.02133942;?;E;0.54219;15;37.746259;0.73289;1.27508;1.741153413
2758;ML11;2023;01;20;19;15;38.49657822;+;I;15;39.04546738;?;E;0.548889;15;37.746259;0.750319;1.299208;1.741153413
2758;ML04;2023;01;20;19;15;38.49788666;-;E;15;39.03464508;?;E;0.536758;15;37.746259;0.751628;1.288386;1.741153413
2758;ML09;2023;01;20;19;15;38.58525467;+;I;15;39.19536591;?;E;0.610111;15;37.746259;0.838996;1.449107;1.741153413
2758;ML02;2023;01;20;19;15;38.6017952;-;I;15;39.21119308;?;I;0.609398;15;37.746259;0.855536;1.464934;1.741153413
2758;ML03;2023;01;20;19;15;38.6423111;-;E;15;39.33458328;?;E;0.692272;15;37.746259;0.896052;1.588324;1.741153413
2758;ML13;2023;01;20;19;15;38.71643066;+;I;15;39.44504929;?;E;0.728618;15;37.746259;0.970172;1.69879;1.741153413
2758;ML10;2023;01;20;19;15;38.78499603;+;E;15;39.5592804;?;E;0.774284;15;37.746259;1.038737;1.813021;1.741153413
2758;ML08;2023;01;20;19;15;38.79367065;-;I;15;39.57042313;?;E;0.776752;15;37.746259;1.047412;1.824164;1.741153413
2758;ML05;2023;01;20;19;15;38.92589951;-;I;15;39.80033112;?;E;0.874431;15;37.746259;1.179641;2.054072;1.741153413
2758;ML15;2023;01;20;19;15;38.96207047;+;I;15;39.86771393;?;E;0.905644;15;37.746259;1.215811;2.121455;1.741153413
2758;ML12;2023;01;20;19;15;39.14308548;-;I;15;40.171772;?;E;1.028687;15;37.746259;1.396826;2.425513;1.741153413
2759;ML06;2023;01;20;19;15;48.46430969;+;I;15;48.98988342;?;E;0.525573;15;47.710509;0.753801;1.279374;1.692301504
2759;ML11;2023;01;20;19;15;48.52371979;+;I;15;49.06932068;?;E;0.545601;15;47.710509;0.813211;1.358812;1.692301504
2759;ML04;2023;01;20;19;15;48.53772354;-;E;15;49.09113312;?;E;0.553409;15;47.710509;0.827215;1.380624;1.692301504
2759;ML14;2023;01;20;19;15;48.5381279;+;I;15;49.13195419;?;E;0.593826;15;47.710509;0.827619;1.421445;1.692301504
2759;ML09;2023;01;20;19;15;48.61764145;+;I;15;49.25669479;?;E;0.639054;15;47.710509;0.907132;1.546186;1.692301504
2759;ML02;2023;01;20;19;15;48.6297226;+;I;15;49.26252747;?;E;0.632804;15;47.710509;0.919214;1.552018;1.692301504
2759;ML03;2023;01;20;19;15;48.70119095;-;I;15;49.42145538;?;E;0.720264;15;47.710509;0.990682;1.710946;1.692301504
2759;ML13;2023;01;20;19;15;48.74710846;+;I;15;49.44244003;?;E;0.695332;15;47.710509;1.036599;1.731931;1.692301504
2759;ML08;2023;01;20;19;15;48.8309288;-;I;15;49.61273956;?;E;0.781811;15;47.710509;1.12042;1.902231;1.692301504
2759;ML10;2023;01;20;19;15;48.87254715;+;I;15;49.66163635;?;E;0.789089;15;47.710509;1.162038;1.951127;1.692301504
2759;ML15;2023;01;20;19;15;48.99510193;-;I;15;49.85942078;?;E;0.864319;15;47.710509;1.284593;2.148912;1.692301504
2759;ML05;2023;01;20;19;15;49.00509262;-;I;15;49.94760895;?;E;0.942516;15;47.710509;1.294584;2.2371;1.692301504
2759;ML01;2023;01;20;19;15;49.045681;+;E;15;49.93497086;?;E;0.88929;15;47.710509;1.335172;2.224462;1.692301504
2759;ML12;2023;01;20;19;15;49.14809418;-;I;15;50.15886688;?;E;1.010773;15;47.710509;1.437585;2.448358;1.692301504
2760;ML06;2023;01;20;19;16;4.99704933;+;I;16;5.53610182;?;E;0.539053;16;4.280496;0.716553;1.255606;1.747339621
2760;ML04;2023;01;20;19;16;5.04221249;-;E;16;5.61752605;?;E;0.575314;16;4.280496;0.761716;1.33703;1.747339621
2760;ML11;2023;01;20;19;16;5.05597734;+;E;16;5.64158726;?;E;0.58561;16;4.280496;0.775481;1.361091;1.747339621
2760;ML14;2023;01;20;19;16;5.07228184;+;I;16;5.65368843;?;E;0.581406;16;4.280496;0.791786;1.373192;1.747339621
2760;ML09;2023;01;20;19;16;5.15345621;+;I;16;5.77813911;?;E;0.624683;16;4.280496;0.87296;1.497643;1.747339621
2760;ML02;2023;01;20;19;16;5.19560957;-;E;16;5.88420391;?;E;0.688594;16;4.280496;0.915114;1.603708;1.747339621
2760;ML13;2023;01;20;19;16;5.29105711;+;I;16;6.06274986;?;E;0.771693;16;4.280496;1.010561;1.782254;1.747339621
2760;ML08;2023;01;20;19;16;5.35701609;-;I;16;6.1627593;?;E;0.805743;16;4.280496;1.07652;1.882263;1.747339621
2760;ML05;2023;01;20;19;16;5.55234146;-;I;16;6.51242495;?;E;0.960084;16;4.280496;1.271845;2.231929;1.747339621
2760;ML12;2023;01;20;19;16;5.73368549;-;I;16;6.81014061;?;E;1.076456;16;4.280496;1.453189;2.529645;1.747339621
2761;ML06;2023;01;20;19;16;24.16355705;+;I;16;24.68274117;?;E;0.519184;16;23.459105;0.704452;1.223636;1.743302976
2761;ML14;2023;01;20;19;16;24.18530846;-;E;16;24.73934937;?;E;0.554041;16;23.459105;0.726203;1.280244;1.743302976
2761;ML11;2023;01;20;19;16;24.25529671;+;E;16;24.83194733;?;E;0.57665;16;23.459105;0.796192;1.372842;1.743302976
2761;ML09;2023;01;20;19;16;24.34290695;+;I;16;24.98635483;?;E;0.643448;16;23.459105;0.883802;1.52725;1.743302976
2761;ML13;2023;01;20;19;16;24.46000671;+;I;16;25.20430565;?;E;0.744299;16;23.459105;1.000902;1.745201;1.743302976
2761;ML08;2023;01;20;19;16;24.5664978;-;E;16;25.40719795;?;E;0.8407;16;23.459105;1.107393;1.948093;1.743302976
2761;ML05;2023;01;20;19;16;24.67502213;+;E;16;25.59509468;?;E;0.920073;16;23.459105;1.215917;2.13599;1.743302976
2761;ML12;2023;01;20;19;16;24.94587898;+;I;16;26.03565979;?;E;1.089781;16;23.459105;1.486774;2.576555;1.743302976
2762;ML06;2023;01;20;19;16;33.75118256;-;I;16;34.29377747;?;E;0.542594;16;33.046174;0.705009;1.247603;1.771095164
2762;ML11;2023;01;20;19;16;33.80752563;-;E;16;34.39610672;?;E;0.588581;16;33.046174;0.761352;1.349933;1.771095164
2762;ML09;2023;01;20;19;16;33.95314789;+;I;16;34.65192795;?;E;0.69878;16;33.046174;0.906974;1.605754;1.771095164
2762;ML13;2023;01;20;19;16;34.04529572;-;I;16;34.81582642;?;E;0.77053;16;33.046174;0.999122;1.769652;1.771095164
2763;ML06;2023;01;20;19;16;54.79315186;+;I;16;55.31676865;?;E;0.523617;16;54.123036;0.670116;1.193733;1.750140142
2763;ML04;2023;01;20;19;16;54.84670258;-;I;16;55.39687347;?;E;0.55017;16;54.123036;0.723667;1.273837;1.750140142
2763;ML14;2023;01;20;19;16;54.8724556;+;I;16;55.40258408;?;E;0.530128;16;54.123036;0.74942;1.279548;1.750140142
2763;ML11;2023;01;20;19;16;54.88097382;+;I;16;55.46229553;?;E;0.581322;16;54.123036;0.757938;1.33926;1.750140142
2763;ML09;2023;01;20;19;16;54.9600029;+;I;16;55.58410645;?;E;0.624103;16;54.123036;0.836967;1.46107;1.750140142
2763;ML03;2023;01;20;19;16;55.03108215;-;I;16;55.69556808;?;E;0.664486;16;54.123036;0.908046;1.572532;1.750140142
2763;ML13;2023;01;20;19;16;55.09295654;+;I;16;55.82836151;?;E;0.735405;16;54.123036;0.969921;1.705326;1.750140142
2763;ML10;2023;01;20;19;16;55.15979767;+;I;16;55.93909454;?;E;0.779297;16;54.123036;1.036762;1.816059;1.750140142
2763;ML08;2023;01;20;19;16;55.18422699;-;I;16;55.97228622;?;E;0.788059;16;54.123036;1.061191;1.84925;1.750140142
2763;ML15;2023;01;20;19;16;55.26383972;-;I;16;56.11242676;?;E;0.848587;16;54.123036;1.140804;1.989391;1.750140142
2763;ML05;2023;01;20;19;16;55.36910629;-;I;16;56.31676102;?;E;0.947655;16;54.123036;1.24607;2.193725;1.750140142
2763;ML01;2023;01;20;19;16;55.41382599;+;I;16;56.39592361;?;E;0.982098;16;54.123036;1.29079;2.272888;1.750140142
2763;ML12;2023;01;20;19;16;55.50763702;-;I;16;56.53671646;?;E;1.029079;16;54.123036;1.384601;2.41368;1.750140142
2764;ML06;2023;01;20;19;17;19.39536285;+;I;17;19.91696548;?;E;0.521602;17;18.729518;0.665845;1.187447;1.768519546
2764;ML14;2023;01;20;19;17;19.44031525;-;E;17;19.9841156;?;E;0.543801;17;18.729518;0.710797;1.254598;1.768519546
2764;ML11;2023;01;20;19;17;19.44941521;-;E;17;19.99117851;?;E;0.541764;17;18.729518;0.719897;1.261661;1.768519546
2764;ML09;2023;01;20;19;17;19.57542992;+;I;17;20.22959328;?;E;0.654163;17;18.729518;0.845912;1.500075;1.768519546
2765;ML06;2023;01;20;19;17;24.15198708;+;I;17;24.68780327;?;E;0.535816;17;23.393142;0.758845;1.294661;1.702129149
2765;ML11;2023;01;20;19;17;24.16947174;+;I;17;24.70386124;?;E;0.534389;17;23.393142;0.77633;1.310719;1.702129149
2765;ML14;2023;01;20;19;17;24.20032883;+;I;17;24.76773834;?;E;0.567409;17;23.393142;0.807187;1.374596;1.702129149
2765;ML04;2023;01;20;19;17;24.20254326;+;E;17;24.77110481;?;E;0.568562;17;23.393142;0.809401;1.377963;1.702129149
2765;ML03;2023;01;20;19;17;24.2580471;-;I;17;24.88947296;?;E;0.631426;17;23.393142;0.864905;1.496331;1.702129149
2765;ML09;2023;01;20;19;17;24.29938316;+;I;17;24.93230629;?;E;0.632923;17;23.393142;0.906241;1.539164;1.702129149
2765;ML13;2023;01;20;19;17;24.43197632;+;I;17;25.14222336;?;E;0.710247;17;23.393142;1.038834;1.749081;1.702129149
2765;ML08;2023;01;20;19;17;24.51667976;-;I;17;25.30895042;?;E;0.79227;17;23.393142;1.123538;1.915808;1.702129149
2765;ML05;2023;01;20;19;17;24.72846413;-;I;17;25.65946007;?;E;0.930996;17;23.393142;1.335322;2.266318;1.702129149
2765;ML15;2023;01;20;19;17;24.74313927;+;E;17;25.6906929;?;E;0.947554;17;23.393142;1.349997;2.297551;1.702129149
2765;ML12;2023;01;20;19;17;24.8675251;-;E;17;25.9113636;?;E;1.043839;17;23.393142;1.474383;2.518222;1.702129149
2766;ML06;2023;01;20;19;17;54.04666519;+;I;17;54.56798553;?;E;0.521321;17;53.359084;0.687581;1.208902;1.748156114
2766;ML04;2023;01;20;19;17;54.11075974;+;E;17;54.6635437;?;I;0.552784;17;53.359084;0.751676;1.30446;1.748156114
2766;ML11;2023;01;20;19;17;54.11555099;+;I;17;54.68351364;?;E;0.567963;17;53.359084;0.756467;1.32443;1.748156114
2766;ML14;2023;01;20;19;17;54.12163544;+;E;17;54.70867538;?;E;0.58704;17;53.359084;0.762551;1.349591;1.748156114
2766;ML02;2023;01;20;19;17;54.1680603;-;E;17;54.78046799;?;E;0.612408;17;53.359084;0.808976;1.421384;1.748156114
2766;ML09;2023;01;20;19;17;54.21072006;+;I;17;54.82886505;?;E;0.618145;17;53.359084;0.851636;1.469781;1.748156114
2766;ML13;2023;01;20;19;17;54.3364563;+;I;17;55.05538177;?;E;0.718926;17;53.359084;0.977372;1.696298;1.748156114
2766;ML08;2023;01;20;19;17;54.42776108;-;I;17;55.22716904;?;E;0.799408;17;53.359084;1.068677;1.868085;1.748156114
2766;ML10;2023;01;20;19;17;54.47174835;-;I;17;55.30595779;?;E;0.83421;17;53.359084;1.112664;1.946874;1.748156114
2766;ML15;2023;01;20;19;17;54.59183121;+;I;17;55.5107193;?;E;0.918888;17;53.359084;1.232747;2.151635;1.748156114
2766;ML05;2023;01;20;19;17;54.62352753;-;I;17;55.57653427;?;E;0.953006;17;53.359084;1.264444;2.21745;1.748156114
2766;ML12;2023;01;20;19;17;54.75595474;-;I;17;55.80408096;?;E;1.048126;17;53.359084;1.396871;2.444997;1.748156114
2767;ML06;2023;01;20;19;18;0.23978686;+;I;18;0.76583618;?;E;0.526049;17;59.517839;0.721948;1.247997;1.723117635
2767;ML14;2023;01;20;19;18;0.32438329;+;E;18;0.91029763;?;E;0.585915;17;59.517839;0.806544;1.392459;1.723117635
2767;ML11;2023;01;20;19;18;0.32781032;+;E;18;0.90221947;?;E;0.574409;17;59.517839;0.809971;1.38438;1.723117635
2767;ML09;2023;01;20;19;18;0.4060708;+;I;18;1.05297923;?;E;0.646908;17;59.517839;0.888232;1.53514;1.723117635
2768;ML06;2023;01;20;19;18;20.17879486;-;I;18;20.70973015;?;E;0.530935;18;19.492366;0.686429;1.217364;1.742939127
2768;ML11;2023;01;20;19;18;20.27523232;+;I;18;20.81440544;?;E;0.539173;18;19.492366;0.782866;1.322039;1.742939127
2768;ML09;2023;01;20;19;18;20.34053993;-;E;18;20.98541641;?;E;0.644876;18;19.492366;0.848174;1.49305;1.742939127
2768;ML08;2023;01;20;19;18;20.43199921;-;E;18;21.13684464;?;E;0.704846;18;19.492366;0.939633;1.644479;1.742939127
2769;ML06;2023;01;20;19;18;32.27741241;+;E;18;32.99868393;?;I;0.721272;18;31.260413;1.016999;1.738271;1.716760376
2769;ML14;2023;01;20;19;18;32.33041382;+;E;18;33.10432816;?;E;0.773914;18;31.260413;1.070001;1.843915;1.716760376
2769;ML11;2023;01;20;19;18;32.34735489;+;I;18;33.12498093;?;E;0.777626;18;31.260413;1.086942;1.864568;1.716760376
2769;ML09;2023;01;20;19;18;32.43202209;+;I;18;33.24749756;?;E;0.815476;18;31.260413;1.171609;1.987085;1.716760376
2769;ML13;2023;01;20;19;18;32.56464767;+;E;18;33.5221138;?;E;0.957466;18;31.260413;1.304235;2.261701;1.716760376
2769;ML08;2023;01;20;19;18;32.71046829;+;E;18;33.76762772;?;E;1.05716;18;31.260413;1.450055;2.507215;1.716760376
2769;ML05;2023;01;20;19;18;33.04250717;-;I;18;34.30581284;?;E;1.263306;18;31.260413;1.782094;3.0454;1.716760376
2770;ML06;2023;01;20;19;18;39.68616486;+;I;18;40.22832108;?;I;0.542156;18;38.955304;0.730861;1.273017;1.733866299
2770;ML11;2023;01;20;19;18;39.78417587;+;E;18;40.37924957;?;E;0.595074;18;38.955304;0.828872;1.423946;1.733866299
2770;ML09;2023;01;20;19;18;39.87213516;+;I;18;40.55317307;?;E;0.681038;18;38.955304;0.916831;1.597869;1.733866299
2770;ML13;2023;01;20;19;18;39.97536087;+;I;18;40.72314453;?;E;0.747784;18;38.955304;1.020057;1.767841;1.733866299
2771;ML06;2023;01;20;19;20;12.82537651;+;I;20;13.34226894;?;E;0.516892;20;12.124348;0.701029;1.217921;1.741597354
2771;ML11;2023;01;20;19;20;12.93303871;+;I;20;13.55035973;?;E;0.617321;20;12.124348;0.808691;1.426012;1.741597354
2771;ML09;2023;01;20;19;20;13.03216362;+;I;20;13.68261337;?;E;0.650449;20;12.124348;0.907816;1.558265;1.741597354
2771;ML13;2023;01;20;19;20;13.16988754;+;E;20;13.95343494;?;E;0.783547;20;12.124348;1.04554;1.829087;1.741597354
2772;ML06;2023;01;20;19;20;40.56790543;+;I;20;41.09105682;?;E;0.523152;20;39.865935;0.70197;1.225122;1.735244128
2772;ML14;2023;01;20;19;20;40.62072372;+;E;20;41.1642952;?;E;0.543571;20;39.865935;0.754789;1.29836;1.735244128
2772;ML11;2023;01;20;19;20;40.67790985;+;E;20;41.27655792;?;E;0.598648;20;39.865935;0.811975;1.410623;1.735244128
2772;ML09;2023;01;20;19;20;40.7232666;+;I;20;41.35631943;?;E;0.633052;20;39.865935;0.857332;1.490384;1.735244128
2773;ML06;2023;01;20;19;21;8.18984509;+;I;21;8.72650051;?;I;0.536656;21;7.42157;0.768275;1.304931;1.701088132
2773;ML11;2023;01;20;19;21;8.29902363;+;I;21;8.91918564;?;E;0.620162;21;7.42157;0.877454;1.497616;1.701088132
2773;ML09;2023;01;20;19;21;8.42284489;+;I;21;9.11963272;?;E;0.696788;21;7.42157;1.001275;1.698063;1.701088132
2773;ML13;2023;01;20;19;21;8.4955759;+;E;21;9.25072479;?;E;0.755149;21;7.42157;1.074006;1.829155;1.701088132
2774;ML06;2023;01;20;19;21;19.50490379;+;I;21;20.04080772;?;I;0.535904;21;18.80873;0.696174;1.232078;1.737524049
2774;ML04;2023;01;20;19;21;19.56730843;-;E;21;20.11167717;?;E;0.544369;21;18.80873;0.758578;1.302947;1.737524049
2774;ML14;2023;01;20;19;21;19.58327866;+;I;21;20.13843346;?;E;0.555154;21;18.80873;0.774549;1.329703;1.737524049
2774;ML11;2023;01;20;19;21;19.61309814;+;I;21;20.18584633;?;E;0.572748;21;18.80873;0.804368;1.377116;1.737524049
2774;ML09;2023;01;20;19;21;19.71339798;+;I;21;20.39371109;?;E;0.680313;21;18.80873;0.904668;1.584981;1.737524049
2774;ML13;2023;01;20;19;21;19.84151077;+;E;21;20.62654877;?;E;0.785038;21;18.80873;1.032781;1.817819;1.737524049
2774;ML08;2023;01;20;19;21;19.87121964;-;E;21;20.66075134;?;E;0.789531;21;18.80873;1.06249;1.852021;1.737524049
2774;ML05;2023;01;20;19;21;20.1524086;-;I;21;21.12944794;?;E;0.977039;21;18.80873;1.343679;2.320718;1.737524049
2774;ML12;2023;01;20;19;21;20.35084724;+;I;21;21.48902702;?;E;1.13818;21;18.80873;1.542117;2.680297;1.737524049
2775;ML06;2023;01;20;19;22;0.58059788;+;I;22;1.12621045;?;I;0.545612;21;59.711842;0.868756;1.414368;1.624027734
2775;ML11;2023;01;20;19;22;0.66466355;-;E;22;1.24697292;?;E;0.582309;21;59.711842;0.952822;1.535131;1.624027734
2775;ML09;2023;01;20;19;22;0.73725295;+;I;22;1.38762772;?;E;0.650375;21;59.711842;1.025411;1.675786;1.624027734
2775;ML13;2023;01;20;19;22;0.94085914;-;I;22;1.70610309;?;E;0.765244;21;59.711842;1.229017;1.994261;1.624027734
2776;ML06;2023;01;20;19;22;13.5405159;+;E;22;14.07696247;?;E;0.536446;22;12.821421;0.719095;1.255541;1.740274205
2776;ML04;2023;01;20;19;22;13.56486797;-;E;22;14.12763309;?;E;0.562765;22;12.821421;0.743447;1.306212;1.740274205
2776;ML14;2023;01;20;19;22;13.58672428;+;E;22;14.16303825;?;E;0.576314;22;12.821421;0.765303;1.341617;1.740274205
2776;ML11;2023;01;20;19;22;13.63591576;+;E;22;14.22325897;?;E;0.587343;22;12.821421;0.814495;1.401838;1.740274205
2776;ML02;2023;01;20;19;22;13.66668415;-;E;22;14.27813911;?;E;0.611455;22;12.821421;0.845263;1.456718;1.740274205
2776;ML09;2023;01;20;19;22;13.73405838;+;E;22;14.41360569;?;E;0.679548;22;12.821421;0.912637;1.592185;1.740274205
2776;ML03;2023;01;20;19;22;13.8721199;+;E;22;14.67441654;?;E;0.802297;22;12.821421;1.050699;1.852996;1.740274205
2776;ML13;2023;01;20;19;22;13.91076851;-;E;22;14.72194862;?;E;0.81118;22;12.821421;1.089348;1.900528;1.740274205
2776;ML10;2023;01;20;19;22;13.92895699;+;E;22;14.73105526;?;E;0.802098;22;12.821421;1.107536;1.909634;1.740274205
2776;ML08;2023;01;20;19;22;13.93989182;-;E;22;14.74605465;?;E;0.806163;22;12.821421;1.118471;1.924634;1.740274205
2776;ML05;2023;01;20;19;22;14.0843544;-;I;22;15.01825428;?;E;0.9339;22;12.821421;1.262933;2.196833;1.740274205
2776;ML12;2023;01;20;19;22;14.27433681;-;E;22;15.36087513;?;E;1.086538;22;12.821421;1.452916;2.539454;1.740274205
2777;ML06;2023;01;20;19;22;40.56036377;+;I;22;41.0917511;?;E;0.531387;22;39.731406;0.828958;1.360345;1.627609527
2777;ML14;2023;01;20;19;22;40.60274506;-;E;22;41.1322403;?;E;0.529495;22;39.731406;0.871339;1.400834;1.627609527
2777;ML11;2023;01;20;19;22;40.67597198;-;E;22;41.27477646;?;E;0.598804;22;39.731406;0.944566;1.54337;1.627609527
2777;ML09;2023;01;20;19;22;40.73265839;-;E;22;41.36130905;?;E;0.628651;22;39.731406;1.001252;1.629903;1.627609527
2778;ML06;2023;01;20;19;22;46.24988556;+;I;22;46.77933502;?;E;0.529449;22;45.545905;0.703981;1.23343;1.74924795
2778;ML14;2023;01;20;19;22;46.2814064;-;E;22;46.82922745;?;E;0.547821;22;45.545905;0.735501;1.283322;1.74924795
2778;ML11;2023;01;20;19;22;46.33263016;+;E;22;46.92336273;?;E;0.590733;22;45.545905;0.786725;1.377458;1.74924795
2778;ML09;2023;01;20;19;22;46.4151001;+;I;22;47.06632233;?;E;0.651222;22;45.545905;0.869195;1.520417;1.74924795
2779;ML06;2023;01;20;19;23;1.82244575;+;I;23;2.34179211;?;E;0.519346;23;1.095212;0.727234;1.24658;1.701427201
2779;ML14;2023;01;20;19;23;1.88284695;+;E;23;2.42543912;?;E;0.542592;23;1.095212;0.787635;1.330227;1.701427201
2779;ML11;2023;01;20;19;23;1.97925711;+;E;23;2.59426928;?;E;0.615012;23;1.095212;0.884045;1.499057;1.701427201
2779;ML09;2023;01;20;19;23;2.06630158;+;I;23;2.75316548;?;E;0.686863;23;1.095212;0.97109;1.657953;1.701427201
2780;ML06;2023;01;20;19;23;7.44392586;-;I;23;7.96424389;?;E;0.520318;23;6.817494;0.626432;1.14675;1.757247707
2780;ML14;2023;01;20;19;23;7.60592651;+;E;23;8.19151974;?;E;0.585593;23;6.817494;0.788433;1.374026;1.757247707
2780;ML11;2023;01;20;19;23;7.63037252;+;E;23;8.21703911;?;E;0.586666;23;6.817494;0.812879;1.399545;1.757247707
2780;ML09;2023;01;20;19;23;7.78834391;+;I;23;8.46920013;?;E;0.680856;23;6.817494;0.97085;1.651706;1.757247707
2780;ML13;2023;01;20;19;23;7.90830421;+;I;23;8.76111984;?;E;0.852816;23;6.817494;1.09081;1.943626;1.757247707
2780;ML08;2023;01;20;19;23;8.00839806;-;E;23;8.92063236;?;E;0.912234;23;6.817494;1.190904;2.103138;1.757247707
2780;ML10;2023;01;20;19;23;8.08266258;-;I;23;9.04938984;?;E;0.966727;23;6.817494;1.265169;2.231896;1.757247707
