id,lat,lon,utm_x_m,utm_y_m,depth_m,elev_m,year,month,day,hour,minute,second,dt_origin,rms_error,ml_mag,mw_mag,remarks
3337,-1.5961885,101.0971761,733325.6223,9823453.767,4652.29,-4652.29,2023,12,29,22,33,48.4199982,2023-12-29 22:33:48.420000,4.4e-06,0.705,0.407,Reloc
3338,-1.689669323,101.1070227,734410.714,9813113.095,-1303.409,1303.409,2023,12,30,4,22,34.430089,2023-12-30 04:22:34.430090,0.141126,0.495,-0.044,Initial
3339,-1.598035329,101.1188251,735735.119,9823247.024,1693.75,-1693.75,2024,1,1,6,1,52.796583,2024-01-01 06:01:52.796580,0.0482655,0.032,0.108,Initial
3340,-1.6195134,101.1218831,736073.0246,9820871.044,772.46,-772.46,2024,1,13,19,34,4.5799999,2024-01-13 19:34:04.580000,0.0009559,-0.322,-0.188,WCC
3341,-1.621446509,101.1175124,735586.31,9820657.738,3881.25,-3881.25,2024,1,13,19,34,45.019846,2024-01-13 19:34:45.019850,0.0528008,0.547,0.252,Initial
3342,-1.611173768,101.162689,740616.071,9821788.69,-238.068,238.068,2024,1,13,19,35,23.535763,2024-01-13 19:35:23.535760,0.00526993,-0.505,-0.791,Initial
3343,-1.642276411,101.1395936,738041.667,9818351.19,2673.864,-2673.864,2024,1,13,19,35,55.638432,2024-01-13 19:35:55.638430,0.0220428,-0.111,-0.066,Initial
3344,-1.623881422,101.1049477,734187.5,9820389.881,-1743.75,1743.75,2024,1,14,7,18,56.181512,2024-01-14 07:18:56.181510,0.0196165,0.67,0.334,Initial
3345,-1.659507599,101.129986,736970.238,9816446.429,-1814.773,1814.773,2024,1,15,1,56,5.245015,2024-01-15 01:56:05.245020,0.025629,0.482,0.177,Initial
3346,-1.6417726,101.1438232,738512.5175,9818406.411,1666.18,-1666.18,2024,1,15,3,8,42.9300003,2024-01-15 03:08:42.930000,0.0123828,-0.339,-0.015,WCC
3347,-1.608053934,101.1231804,736218.75,9822138.393,1587.216,-1587.216,2024,1,15,4,23,44.334512,2024-01-15 04:23:44.334510,0.0212583,-0.061,-0.132,Initial
3348,-1.6422295,101.1548665,739741.674,9818354.552,839.83,-839.83,2024,1,20,10,21,36.1800003,2024-01-20 10:21:36.180000,0.0095736,-0.341,-0.254,WCC
3349,-1.640127261,101.1363827,737684.524,9818589.286,2276.136,-2276.136,2024,1,20,10,22,22.782256,2024-01-20 10:22:22.782260,0.0034764,-0.544,-0.544,Initial
3350,-1.6542386,101.1366211,737709.3894,9817028.427,-522.72,522.72,2024,1,21,1,33,15.9200001,2024-01-21 01:33:15.920000,0.0014822,0.026,-0.017,WCC
3351,-1.630058703,101.1159171,735407.738,9819705.357,4449.432,-4449.432,2024,1,21,16,19,15.230981,2024-01-21 16:19:15.230980,0.0559827,0.042,-0.053,Initial
3352,-1.6480155,101.1308675,737069.7145,9817717.44,981.64,-981.64,2024,1,24,6,17,18.5300007,2024-01-24 06:17:18.530000,0.0001867,-0.533,-0.467,WCC
3353,-1.643883,101.1472738,738896.3461,9818172.57,1042.39,-1042.39,2024,1,24,6,17,39.4300003,2024-01-24 06:17:39.430000,0.0104701,0.046,0.034,WCC
3354,-1.6435926,101.1477376,738948.0053,9818204.635,1068.1,-1068.1,2024,1,24,6,17,41.5200005,2024-01-24 06:17:41.520000,0.0104984,0.072,0.033,WCC
3355,-1.6473047,101.1498617,739183.9924,9817793.788,558.18,-558.18,2024,1,24,6,17,46.1100006,2024-01-24 06:17:46.110000,0.0151758,0.85,0.506,WCC
3356,-1.6469805,101.1383382,737901.3776,9817831.028,881.76,-881.76,2024,1,24,6,18,6.5700002,2024-01-24 06:18:06.570000,0.0094637,-0.478,-0.331,WCC
3357,-1.645669,101.1577555,740062.8338,9817973.763,542.22,-542.22,2024,1,24,6,18,7.9400001,2024-01-24 06:18:07.940000,0.0052036,-0.143,-0.185,WCC
3358,-1.6470632,101.1398031,738064.4218,9817821.706,908.61,-908.61,2024,1,24,6,18,9.3299999,2024-01-24 06:18:09.330000,0.0089116,0.169,0.059,WCC
3359,-1.6525894,101.1356283,737599.0805,9817210.961,182.69,-182.69,2024,1,24,6,18,32.0600014,2024-01-24 06:18:32.060000,0.0115115,0.012,-0.119,WCC
3360,-1.6472687,101.1448893,738630.5295,9817798.367,762.78,-762.78,2024,1,24,6,18,34.8100014,2024-01-24 06:18:34.810000,0.0142723,0.844,0.538,WCC
3361,-1.6475691,101.1371175,737765.4352,9817766.07,1265.13,-1265.13,2024,1,24,6,18,43.5800018,2024-01-24 06:18:43.580000,0.0088807,-0.208,-0.095,WCC
3362,-1.64549,101.1414225,738244.8599,9817995.521,957.22,-957.22,2024,1,24,6,19,7.73,2024-01-24 06:19:07.730000,0.0140257,-0.491,-0.371,WCC
3363,-1.6466234,101.1393066,738009.21,9817870.41,1058.28,-1058.28,2024,1,24,6,19,13.8100004,2024-01-24 06:19:13.810000,0.007638,-0.357,-0.25,WCC
3364,-1.6447501,101.1432699,738450.5774,9818077.14,1108.79,-1108.79,2024,1,24,6,19,19.6599998,2024-01-24 06:19:19.660000,0.0104669,-0.385,-0.246,WCC
3365,-1.6461308,101.1460205,738756.5763,9817924.093,921.84,-921.84,2024,1,24,6,19,25.3400002,2024-01-24 06:19:25.340000,0.0100056,-0.134,-0.065,WCC
3366,-1.6433057,101.1487223,739057.6445,9818236.251,1114.08,-1114.08,2024,1,24,6,19,30.8700008,2024-01-24 06:19:30.870000,0.0119705,-0.304,-0.195,WCC
3367,-1.6432357,101.147583,738930.8395,9818244.13,1100.11,-1100.11,2024,1,24,6,19,39.0299988,2024-01-24 06:19:39.030000,0.0106933,-0.476,-0.408,WCC
3368,-1.6481664,101.1380127,737865.0064,9817699.896,1166.86,-1166.86,2024,1,24,6,19,46.2000008,2024-01-24 06:19:46.200000,0.0136519,-0.435,-0.267,WCC
3369,-1.6447783,101.1487061,739055.666,9818073.37,937.23,-937.23,2024,1,24,6,20,39.1699982,2024-01-24 06:20:39.170000,0.0154494,0.204,-0.017,WCC
3370,-1.6462723,101.1378174,737843.4929,9817909.423,961.55,-961.55,2024,1,24,6,21,3.3800001,2024-01-24 06:21:03.380000,0.0093332,-0.557,-0.33,WCC
3371,-1.6453726,101.1464844,738808.3023,9818007.901,976.56,-976.56,2024,1,24,6,21,31.7600002,2024-01-24 06:21:31.760000,0.0127232,-0.472,-0.458,WCC
3372,-1.6489502,101.1408366,738179.2336,9817612.864,758.61,-758.61,2024,1,24,6,22,21.2800007,2024-01-24 06:22:21.280000,0.0089488,-0.733,-0.59,WCC
3373,-1.6476725,101.1478434,738959.2956,9817753.348,421.78,-421.78,2024,1,24,6,26,37.5299988,2024-01-24 06:26:37.530000,0.0087989,-0.203,-0.298,WCC
3374,-1.644713,101.1559896,739866.3882,9818079.718,535.71,-535.71,2024,1,24,6,28,8.2299995,2024-01-24 06:28:08.230000,0.0172396,-0.65,-0.49,WCC
3375,-1.638880702,101.169403,741360.119,9818723.214,-1544.886,1544.886,2024,1,24,6,28,20.863377,2024-01-24 06:28:20.863380,0.0225841,-0.735,-0.912,Initial
3376,-1.6426979,101.1683919,741247.1189,9818301.113,-1013.92,1013.92,2024,1,24,6,28,52.2599983,2024-01-24 06:28:52.260000,0.0047158,-0.382,-0.785,WCC
3377,-1.6428822,101.1509277,739303.1742,9818282.83,1352.43,-1352.43,2024,1,24,6,29,4.2399998,2024-01-24 06:29:04.240000,0.0158741,-0.626,-0.406,WCC
3378,-1.6442548,101.1501465,739216.0566,9818131.101,1306.23,-1306.23,2024,1,24,6,31,32.4000015,2024-01-24 06:31:32.400000,0.0140624,-0.512,-0.401,WCC
3379,-1.6414192,101.1506755,739275.2764,9818444.681,1241.24,-1241.24,2024,1,24,6,31,53.8899994,2024-01-24 06:31:53.890000,0.0155099,-0.483,-0.502,WCC
3380,-1.6432794,101.13868,737939.8613,9818240.36,1271.01,-1271.01,2024,1,24,6,31,56.4099998,2024-01-24 06:31:56.410000,0.0104051,-0.372,-0.45,WCC
3381,-1.6382123,101.1495687,739152.4613,9818799.526,1674.94,-1674.94,2024,1,24,6,32,5.4200001,2024-01-24 06:32:05.420000,0.0211561,-0.28,-0.164,WCC
3382,-1.6484067,101.1521891,739442.9191,9817671.617,666.52,-666.52,2024,1,24,6,32,31.7600002,2024-01-24 06:32:31.760000,0.0136233,0.421,0.116,WCC
3383,-1.6501535,101.1518473,739404.6651,9817478.446,109.92,-109.92,2024,1,24,6,32,40.7700005,2024-01-24 06:32:40.770000,0.0128191,-0.123,-0.504,WCC
3384,-1.6392707,101.1483398,739015.5487,9818682.604,1641.47,-1641.47,2024,1,24,6,34,23.6000004,2024-01-24 06:34:23.600000,0.0038258,-0.491,-0.439,WCC
3385,-1.619844656,101.1054783,734247.024,9820836.31,-863.068,863.068,2024,1,25,0,47,37.491576,2024-01-25 00:47:37.491580,0.0268952,0.159,0.103,Initial
3386,-1.61173267,101.143171,738443.452,9821729.167,671.023,-671.023,2024,1,25,2,42,54.366743,2024-01-25 02:42:54.366740,0.00876018,-0.621,-0.481,Initial
3387,-1.640300119,101.1004192,733681.548,9818574.405,-1402.841,1402.841,2024,2,2,20,31,38.49429,2024-02-02 20:31:38.494290,0.0087446,-0.343,-0.658,Initial
3388,-1.606551517,101.0799291,731404.762,9822309.524,5940.909,-5940.909,2024,2,3,21,30,47.092657,2024-02-03 21:30:47.092660,0.0477668,0.031,-0.089,Initial
3389,-1.620029372,101.056947,728845.238,9820821.429,2247.727,-2247.727,2024,2,3,21,31,0.536001,2024-02-03 21:31:00.536000,0.074483,0.018,-0.154,Initial
3390,-1.588607928,101.1281738,736776.786,9824288.69,6040.341,-6040.341,2024,2,3,21,32,47.872167,2024-02-03 21:32:47.872170,0.0449287,0.365,0.164,Initial
3391,-1.624409468,101.1145742,735258.929,9820330.357,5614.205,-5614.205,2024,2,4,5,45,21.763867,2024-02-04 05:45:21.763870,0.055075,0.522,0.195,Initial
3392,-1.61041878,101.1132228,735110.119,9821877.976,5102.841,-5102.841,2024,2,7,5,38,3.432259,2024-02-07 05:38:03.432260,0.0376006,0.348,0.119,Initial
3393,-1.610537497,101.1283301,736791.667,9821863.095,6310.227,-6310.227,2024,2,7,5,39,58.216018,2024-02-07 05:39:58.216020,0.0400385,0.471,0.342,Initial
3394,-1.583402123,101.0879275,732297.619,9824869.048,88.636,-88.636,2024,2,7,15,33,50.648328,2024-02-07 15:33:50.648330,0.00928831,-0.209,-0.43,Initial
3395,-1.6535455,101.1340169,737419.6073,9817105.402,-468.8,468.8,2024,2,7,18,29,30.9599991,2024-02-07 18:29:30.960000,2.48e-05,-0.217,-0.555,Reloc
3396,-1.622981346,101.1292121,736888.393,9820486.607,1771.875,-1771.875,2024,2,9,23,54,36.228853,2024-02-09 23:54:36.228850,0.00179845,-0.514,-0.24,Initial
3397,-1.623916443,101.1354966,737587.798,9820382.44,-1338.92,1338.92,2024,2,13,10,51,30.467358,2024-02-13 10:51:30.467360,0.00038651,-0.712,-1.123,Initial
3398,-1.664087987,101.1243758,736345.238,9815940.476,3952.273,-3952.273,2024,2,13,18,11,11.642107,2024-02-13 18:11:11.642110,0.020445,0.603,0.348,Initial
3399,-1.642717,101.1664307,741028.8162,9818299.238,-601.94,601.94,2024,2,15,21,17,8.0799999,2024-02-15 21:17:08.080000,0.0042544,0.33,-0.21,WCC
3400,-1.645175,101.1665446,741041.1993,9818027.343,-1326.11,1326.11,2024,2,17,19,46,28.5599995,2024-02-17 19:46:28.560000,0.0001886,-0.207,-0.602,WCC
3401,-1.6459654,101.1556315,739826.3789,9817941.234,-415.15,415.15,2024,2,17,21,14,25.0799999,2024-02-17 21:14:25.080000,0.0059331,-0.277,-0.502,WCC
3402,-1.6472569,101.1497803,739174.9376,9817799.085,641.12,-641.12,2024,2,18,19,35,49.0400009,2024-02-18 19:35:49.040000,0.0153635,0.912,0.494,WCC
3403,-1.6463303,101.1509359,739303.6758,9817901.437,717.17,-717.17,2024,2,18,19,36,27.0,2024-02-18 19:36:27.000000,0.0167267,0.392,0.143,WCC
3404,-1.641531,101.1434489,738470.8837,9818433.179,1292.05,-1292.05,2024,2,18,19,40,35.3199997,2024-02-18 19:40:35.320000,0.0106258,-0.305,-0.218,WCC
3405,-1.6443887,101.1477539,738949.7249,9818116.577,1092.55,-1092.55,2024,2,18,19,41,18.2399998,2024-02-18 19:41:18.240000,0.0083066,-0.321,-0.208,WCC
3406,-1.6446228,101.1453532,738682.48,9818090.971,1285.72,-1285.72,2024,2,18,19,43,30.8799992,2024-02-18 19:43:30.880000,0.0133563,-0.374,-0.327,WCC
3407,-1.6561145,101.1362223,737664.7768,9816820.985,-929.73,929.73,2024,2,19,20,24,41.2000008,2024-02-19 20:24:41.200000,2.48e-05,0.284,-0.099,Reloc
3408,-1.5806899,101.1409993,738205.2975,9825163.016,5248.69,-5248.69,2024,3,2,9,13,7.6100001,2024-03-02 09:13:07.610000,0.0104633,0.837,0.409,WCC
3409,-1.6076256,101.1140462,735202.0876,9822186.825,6458.52,-6458.52,2024,3,2,9,13,39.7200012,2024-03-02 09:13:39.720000,0.0049686,0.552,0.541,WCC
3410,-1.5838961,101.1371582,737777.3759,9824808.825,5430.74,-5430.74,2024,3,2,9,14,39.5299988,2024-03-02 09:14:39.530000,0.011442,0.938,0.523,WCC
3411,-1.584264223,101.1650672,740883.929,9824764.881,-209.659,209.659,2024,3,2,9,15,14.501208,2024-03-02 09:15:14.501210,0.0202849,-0.193,-0.545,Initial
3412,-1.601915849,101.1390164,737982.143,9822815.476,-167.045,167.045,2024,3,2,9,16,35.331824,2024-03-02 09:16:35.331820,0.511635,-0.999,-0.799,Initial
3413,-1.6056958,101.1267208,736613.095,9822398.81,7901.136,-7901.136,2024,3,2,9,42,3.095956,2024-03-02 09:42:03.095960,0.0366144,0.37,0.4,Initial
3414,-1.6099017,101.1174561,735581.3745,9821934.679,6324.22,-6324.22,2024,3,2,9,42,57.2999992,2024-03-02 09:42:57.300000,0.0180095,0.268,0.365,Reloc
3415,-1.590649052,101.1058495,734291.667,9824065.476,5912.5,-5912.5,2024,3,2,11,26,28.494022,2024-03-02 11:26:28.494020,0.0374472,0.036,-0.179,Initial
3416,-1.5970683,101.128597,736822.9236,9823352.86,6239.3,-6239.3,2024,3,2,11,29,20.3099995,2024-03-02 11:29:20.310000,0.0059814,0.804,0.727,WCC
3417,-1.5982814,101.124821,736402.4817,9823219.117,6221.31,-6221.31,2024,3,2,12,34,8.79,2024-03-02 12:34:08.790000,0.0059814,0.739,0.646,WCC
3418,-1.584172446,101.1240249,736315.476,9824779.762,5457.955,-5457.955,2024,3,2,12,34,18.752551,2024-03-02 12:34:18.752550,0.037694,-0.01,-0.242,Initial
3419,-1.58254749,101.1341836,737446.429,9824958.333,5571.591,-5571.591,2024,3,2,12,34,57.844087,2024-03-02 12:34:57.844090,0.0386749,0.494,0.151,Initial
3420,-1.6100342,101.1179199,735632.9838,9821919.97,6353.6,-6353.6,2024,3,2,12,36,23.6900005,2024-03-02 12:36:23.690000,0.0049686,2.012,1.512,WCC
3421,-1.576050732,101.1716093,741613.095,9825672.619,8071.591,-8071.591,2024,3,2,12,39,44.519187,2024-03-02 12:39:44.519190,0.0406383,0.005,0.288,Initial
3422,-1.627259622,101.0909133,732625.0,9820017.857,4264.773,-4264.773,2024,3,2,12,57,31.984372,2024-03-02 12:57:31.984370,0.0622548,-0.15,-0.201,Initial
3423,-1.628884144,101.0812889,731553.571,9819839.286,-337.5,337.5,2024,3,2,12,59,4.545072,2024-03-02 12:59:04.545070,0.0216421,-0.392,-0.82,Initial
3424,-1.603681501,101.1231091,736211.31,9822622.024,5472.159,-5472.159,2024,3,3,0,1,6.514861,2024-03-03 00:01:06.514860,0.0524298,0.401,0.181,Initial
3425,-1.563983756,101.1317584,737178.571,9827011.905,5315.909,-5315.909,2024,3,5,17,43,37.026475,2024-03-05 17:43:37.026470,0.0408549,-0.048,-0.166,Initial
3426,-1.604960423,101.0569318,728845.238,9822488.095,3156.818,-3156.818,2024,3,5,17,44,2.476606,2024-03-05 17:44:02.476610,0.0562059,0.634,0.243,Initial
3427,-1.675671963,101.1118208,734946.429,9814660.714,3014.773,-3014.773,2024,3,7,0,30,17.540894,2024-03-07 00:30:17.540890,0.0652656,0.875,0.507,Initial
3428,-1.686641749,101.1682519,741226.19,9813440.476,-1161.364,1161.364,2024,3,7,0,32,19.868795,2024-03-07 00:32:19.868790,0.0618405,0.974,0.105,Initial
3429,-1.578237305,101.138992,737982.143,9825434.524,6764.773,-6764.773,2024,3,9,2,50,10.05087,2024-03-09 02:50:10.050870,0.0336053,0.574,0.589,Initial
3430,-1.561293545,101.1312209,737119.048,9827309.524,3895.455,-3895.455,2024,3,11,13,55,23.297789,2024-03-11 13:55:23.297790,0.0406217,-0.163,-0.175,Initial
3431,-1.615663154,101.1157684,735392.857,9821297.619,5884.091,-5884.091,2024,3,11,13,59,37.67375,2024-03-11 13:59:37.673750,0.0257377,-0.085,-0.16,Initial
3432,-1.580915815,101.1507593,739291.667,9825136.905,4832.955,-4832.955,2024,3,11,14,1,24.478242,2024-03-11 14:01:24.478240,0.00892735,0.394,0.184,Initial
3433,-1.619321528,101.2168405,746642.857,9820880.952,-1786.364,1786.364,2024,3,13,8,6,57.486919,2024-03-13 08:06:57.486920,0.0481784,1.304,0.418,Initial
3434,-1.672280362,101.1376204,737818.452,9815032.738,1381.25,-1381.25,2024,3,13,18,1,8.146751,2024-03-13 18:01:08.146750,0.0444114,1.175,0.679,Initial
3435,-1.573600074,101.1991456,744678.571,9825940.476,-820.455,820.455,2024,3,13,18,12,8.411857,2024-03-13 18:12:08.411860,0.143958,0.247,-0.104,Initial
3436,-1.614613564,101.0900981,732535.714,9821416.667,5315.909,-5315.909,2024,3,13,18,15,5.66273,2024-03-13 18:15:05.662730,0.0456611,0.354,0.172,Initial
3437,-1.663357657,101.1769162,742193.452,9816014.881,-919.886,919.886,2024,3,13,18,15,54.731937,2024-03-13 18:15:54.731940,0.0357564,0.331,-0.068,Initial
3438,-1.682631005,101.1455196,738696.429,9813886.905,1878.409,-1878.409,2024,3,13,18,28,11.613651,2024-03-13 18:28:11.613650,0.0440894,0.902,0.44,Initial
3439,-1.684788915,101.1407089,738160.714,9813648.81,1480.682,-1480.682,2024,3,13,18,51,0.861232,2024-03-13 18:51:00.861230,0.0228495,2.547,1.592,Initial
3440,-1.692305097,101.1567605,739946.429,9812815.476,-1871.591,1871.591,2024,3,13,18,52,38.924656,2024-03-13 18:52:38.924660,0.0538295,0.558,0.032,Initial
3441,-1.603036674,101.0962363,733220.238,9822696.429,2162.5,-2162.5,2024,3,15,0,30,16.862237,2024-03-15 00:30:16.862240,0.0101399,0.374,0.235,Initial
3442,-1.614343096,101.0914348,732684.524,9821446.429,4946.591,-4946.591,2024,3,15,3,18,27.280794,2024-03-15 03:18:27.280790,0.023972,0.764,0.54,Initial
3443,-1.6934142,101.0968831,733281.7078,9812700.113,-1561.68,1561.68,2024,3,15,3,30,54.8100014,2024-03-15 03:30:54.810000,0.0662894,0.928,0.239,Reloc
3444,-1.708243768,101.099823,733607.143,9811059.524,-1843.182,1843.182,2024,3,15,4,42,42.156896,2024-03-15 04:42:42.156900,0.0651566,0.169,-0.22,Initial
3445,-1.7004238,101.101652,733811.6523,9811924.235,-1741.49,1741.49,2024,3,15,4,43,51.7700005,2024-03-15 04:43:51.770000,0.0662894,0.819,0.129,Reloc
3446,-1.667479965,101.2198348,746970.238,9815553.571,-1644.318,1644.318,2024,3,15,5,0,8.359166,2024-03-15 05:00:08.359170,0.0723469,1.711,0.854,Initial
3447,-1.695302061,101.1233399,736226.19,9812488.095,1679.545,-1679.545,2024,3,15,9,8,20.817358,2024-03-15 09:08:20.817360,0.0323353,0.436,0.356,Initial
3448,-1.6516168,101.1411621,738215.1465,9817317.876,597.58,-597.58,2024,3,16,5,54,40.2999992,2024-03-16 05:54:40.300000,0.0005055,0.74,0.6,WCC
3449,-1.675672543,101.111286,734886.905,9814660.714,1480.682,-1480.682,2024,3,18,3,8,20.014925,2024-03-18 03:08:20.014930,0.0134329,0.722,0.387,Initial
3450,-1.708250816,101.0934054,732892.857,9811059.524,-1843.182,1843.182,2024,3,20,15,9,26.062847,2024-03-20 15:09:26.062850,0.130488,0.701,0.372,Initial
3451,-1.617857294,101.1401694,738108.631,9821052.083,-1196.875,1196.875,2024,3,20,15,11,51.993501,2024-03-20 15:11:51.993500,0.000584758,-0.947,-0.477,Initial
3452,-1.682384024,101.125465,736464.286,9813916.667,543.182,-543.182,2024,3,21,0,33,59.318772,2024-03-21 00:33:59.318770,0.0593403,1.55,1.031,Initial
3453,-1.6438552,101.153418,739580.2496,9818174.908,902.33,-902.33,2024,3,21,5,43,50.7099991,2024-03-21 05:43:50.710000,0.013385,-0.488,-0.136,WCC
3454,-1.6429883,101.1422445,738336.6517,9818272.133,1468.51,-1468.51,2024,3,21,5,44,14.5699997,2024-03-21 05:44:14.570000,0.0146143,-0.777,-0.27,WCC
3455,-1.6492392,101.1479736,738973.601,9817580.042,661.14,-661.14,2024,3,21,16,42,55.5400009,2024-03-21 16:42:55.540000,0.0162662,-0.004,0.105,WCC
3456,-1.6425227,101.1289958,736862.0305,9818325.208,667.04,-667.04,2024,3,21,17,57,53.7999992,2024-03-21 17:57:53.800000,4.82e-05,-1.035,-0.304,WCC
3457,-1.5813702,101.1378499,737854.6575,9825088.131,5211.43,-5211.43,2024,3,22,21,50,36.1199989,2024-03-22 21:50:36.120000,0.011381,0.949,0.784,WCC
3458,-1.593183611,101.1268416,736627.976,9823782.738,1665.341,-1665.341,2024,3,22,22,13,8.976383,2024-03-22 22:13:08.976380,0.0261306,-0.392,0.044,Initial
3459,-1.666253333,101.1126129,735035.714,9815702.381,5656.818,-5656.818,2024,3,27,17,41,34.40025,2024-03-27 17:41:34.400250,0.0598329,0.373,0.402,Initial
3460,-1.568518491,101.1699973,741434.524,9826505.952,6139.773,-6139.773,2024,3,28,9,44,28.207561,2024-03-28 09:44:28.207560,0.00936408,0.036,0.531,Initial
3461,-1.5940722,101.1048828,734183.6737,9823686.965,4278.18,-4278.18,2024,3,31,23,59,15.6999998,2024-03-31 23:59:15.700000,0.0180327,0.588,0.555,Reloc
3462,-1.672393256,101.1572734,740005.952,9815017.857,4605.682,-4605.682,2024,4,1,13,26,7.762879,2024-04-01 13:26:07.762880,0.0406539,0.134,0.241,Initial
3463,-1.584760796,101.0748269,730839.286,9824720.238,-848.864,848.864,2024,4,10,20,38,35.104908,2024-04-10 20:38:35.104910,0.0837462,0.405,0.268,Initial
3464,-1.558678237,101.0558167,728726.19,9827607.143,88.636,-88.636,2024,4,10,20,43,28.87066,2024-04-10 20:43:28.870660,0.0529064,0.163,0.315,Initial
3465,-1.560506671,101.1111668,734886.905,9827398.81,8071.591,-8071.591,2024,4,11,4,36,56.183775,2024-04-11 04:36:56.183770,0.0572733,0.417,0.726,Initial
3466,-1.6165082,101.1312174,737112.3548,9821202.353,423.6,-423.6,2024,4,11,9,54,58.5200005,2024-04-11 09:54:58.520000,0.0031887,-0.243,0.229,WCC
3467,-1.6460595,101.1515218,739368.9236,9817931.319,607.39,-607.39,2024,4,18,14,29,45.1800003,2024-04-18 14:29:45.180000,0.0145843,0.376,0.387,WCC
3468,-1.591828766,101.1359311,737639.881,9823931.548,3597.159,-3597.159,2024,4,19,4,6,25.38058,2024-04-19 04:06:25.380580,0.0370659,0.042,0.248,Initial
3469,-1.5957514,101.0996908,733605.5757,9823501.827,5439.54,-5439.54,2024,4,19,4,7,52.5,2024-04-19 04:07:52.500000,1.19e-05,0.261,0.428,WCC
3470,-1.57927054,101.1801684,742565.476,9825315.476,-394.318,394.318,2024,4,19,4,10,23.08464,2024-04-19 04:10:23.084640,0.0451491,0.346,0.187,Initial
3471,-1.628757798,101.1994718,744708.333,9819839.286,-1303.409,1303.409,2024,4,21,14,15,17.057698,2024-04-21 14:15:17.057700,0.0462586,0.056,-0.059,Initial
3472,-1.6556409,101.1405843,738150.3532,9816872.845,-304.79,304.79,2024,4,21,20,34,48.3600006,2024-04-21 20:34:48.360000,0.0026224,-0.044,-0.086,WCC
3473,-1.599181,101.1175944,735597.9961,9823120.446,179.22,-179.22,2024,4,23,13,39,53.9000015,2024-04-23 13:39:53.900000,0.0124867,-0.353,0.068,WCC
3474,-1.679339277,101.2016665,744946.429,9814244.048,-1871.591,1871.591,2024,4,24,14,57,45.945962,2024-04-24 14:57:45.945960,0.115025,0.519,0.408,Initial
3475,-1.689041348,101.1877736,743398.81,9813172.619,-1473.864,1473.864,2024,4,24,14,58,31.717855,2024-04-24 14:58:31.717860,0.0423151,-0.193,-0.138,Initial
3476,-1.671810946,101.1968453,744410.714,9815077.381,-1246.591,1246.591,2024,4,24,15,11,57.500721,2024-04-24 15:11:57.500720,0.0781079,0.545,0.451,Initial
3477,-1.7084077,101.177124,742211.0093,9811031.814,-1808.51,1808.51,2024,4,24,15,21,32.7000008,2024-04-24 15:21:32.700000,0.1541751,1.108,0.748,Reloc
3478,-1.6974032,101.1393392,738006.7165,9812253.73,5998.39,-5998.39,2024,4,24,15,23,38.7900009,2024-04-24 15:23:38.790000,0.0127721,0.14,0.138,Reloc
3479,-1.7011882,101.1783773,742351.4136,9811830.215,-1863.41,1863.41,2024,4,24,15,29,51.5800018,2024-04-24 15:29:51.580000,0.1541751,0.059,-0.011,Reloc
3480,-1.683893515,101.2190511,746880.952,9813738.095,-1786.364,1786.364,2024,4,24,15,31,17.10767,2024-04-24 15:31:17.107670,0.0572202,0.2,0.07,Initial
3481,-1.708598793,101.1435428,738473.214,9811014.881,-1885.795,1885.795,2024,4,24,15,47,29.188641,2024-04-24 15:47:29.188640,0.168141,0.982,0.619,Initial
3482,-1.6977737,101.1411621,738209.5681,9812212.525,3765.06,-3765.06,2024,4,24,15,47,57.7200012,2024-04-24 15:47:57.720000,0.3671656,1.097,0.896,Reloc
3483,-1.6428851,101.1498617,739184.5192,9818282.637,1097.56,-1097.56,2024,4,25,17,6,53.6399994,2024-04-25 17:06:53.640000,0.0111965,-0.506,-0.069,WCC
3484,-1.6461628,101.1355632,737592.5973,9817921.803,1270.18,-1270.18,2024,4,27,9,24,20.6299992,2024-04-27 09:24:20.630000,0.013633,-0.38,0.079,WCC
3485,-1.6473042,101.1532227,739558.0991,9817793.439,390.3,-390.3,2024,4,27,9,31,34.9399986,2024-04-27 09:31:34.940000,0.0139405,-0.834,-0.025,WCC
3486,-1.6523355,101.1298665,736957.7849,9817239.733,-106.75,106.75,2024,4,27,9,32,26.4899998,2024-04-27 09:32:26.490000,0.0010707,-0.343,-0.054,WCC
3487,-1.64308,101.1459635,738750.5947,9818261.546,1244.07,-1244.07,2024,4,27,9,32,33.2999992,2024-04-27 09:32:33.300000,0.0215613,0.063,0.193,WCC
3488,-1.653146928,101.1643382,740794.643,9817145.833,-380.114,380.114,2024,4,27,9,33,6.827201,2024-04-27 09:33:06.827200,0.0278195,-0.309,-0.058,Initial
3489,-1.640871316,101.1325732,737260.417,9818507.44,1530.398,-1530.398,2024,4,27,9,33,30.175184,2024-04-27 09:33:30.175180,0.00771153,-0.541,-0.021,Initial
3490,-1.641867463,101.1445397,738592.262,9818395.833,1608.523,-1608.523,2024,4,27,9,33,54.744608,2024-04-27 09:33:54.744610,0.0134482,-0.425,0.015,Initial
3491,-1.645096054,101.1448106,738622.024,9818038.69,1296.023,-1296.023,2024,4,27,9,35,3.333286,2024-04-27 09:35:03.333290,0.0115743,-0.811,-0.131,Initial
3492,-1.6463088,101.1414632,738249.2928,9817904.95,1161.35,-1161.35,2024,4,27,9,44,44.5400009,2024-04-27 09:44:44.540000,0.0061044,0.091,0.303,WCC
